itin_id,itin_no,itin_total_price,itin_score,leg_id,leg_no,leg_hours,leg_minutes,leg_departure,leg_durationInMinutes,leg_departure_formatted,leg_arrival,leg_arrival_formatted,leg_origin,leg_destination,seg_id,seg_no,seg_origin,seg_destination,seg_durationInMinutes,leg_carriers_url,leg_carriers,leg_stopcount,seg_hours,seg_minutes,seg_departure_formatted,seg_arrival_formatted,seg_departure,seg_arrival,seg_flightNumber,seg_carrier
12371-2406192025--31799-2-16216-2406201605|16216-2408091440--32090-2-12371-2408110730,469,"$2,162",0.254802,12371-2406192025--31799-2-16216-2406201605,1,32,10,"('2024-06-19T20:25:00',)",1930,08:25 PM,2024-06-20T16:05:00,04:05 PM,HYD,SFO,12371-10957-2406192025-2406192240--31799,2,HYD,DEL,135,https://logos.skyscnr.com/images/airlines/favicon/LX.png,SWISS,2,2,15,08:25 PM,10:40 PM,"('2024-06-19T20:25:00',)","('2024-06-19T22:40:00',)",4829,SWISS
12371-2406192025--31799-2-16216-2406201605|16216-2408091440--32090-2-12371-2408110730,469,"$2,162",0.254802,12371-2406192025--31799-2-16216-2406201605,1,32,10,"('2024-06-19T20:25:00',)",1930,08:25 PM,2024-06-20T16:05:00,04:05 PM,HYD,SFO,10957-18563-2406200110-2406200620--31799,3,DEL,ZRH,520,https://logos.skyscnr.com/images/airlines/favicon/LX.png,SWISS,2,8,40,01:10 AM,06:20 AM,"('2024-06-20T01:10:00',)","('2024-06-20T06:20:00',)",147,SWISS
12371-2406192025--31799-2-16216-2406201605|16216-2408091440--32090-2-12371-2408110730,469,"$2,162",0.254802,12371-2406192025--31799-2-16216-2406201605,1,32,10,"('2024-06-19T20:25:00',)",1930,08:25 PM,2024-06-20T16:05:00,04:05 PM,HYD,SFO,18563-16216-2406201315-2406201605--31799,4,ZRH,SFO,710,https://logos.skyscnr.com/images/airlines/favicon/LX.png,SWISS,2,11,50,01:15 PM,04:05 PM,"('2024-06-20T13:15:00',)","('2024-06-20T16:05:00',)",38,SWISS
12371-2406192025--31799-2-16216-2406201605|16216-2408091440--32090-2-12371-2408110730,469,"$2,162",0.254802,16216-2408091440--32090-2-12371-2408110730,2,28,20,"('2024-08-09T14:40:00',)",1700,02:40 PM,2024-08-11T07:30:00,07:30 AM,SFO,HYD,16216-11616-2408091440-2408101025--32090,2,SFO,FRA,645,https://logos.skyscnr.com/images/airlines/favicon/LH.png,Lufthansa,2,10,45,02:40 PM,10:25 AM,"('2024-08-09T14:40:00',)","('2024-08-10T10:25:00',)",455,Lufthansa
12371-2406192025--31799-2-16216-2406201605|16216-2408091440--32090-2-12371-2408110730,469,"$2,162",0.254802,16216-2408091440--32090-2-12371-2408110730,2,28,20,"('2024-08-09T14:40:00',)",1700,02:40 PM,2024-08-11T07:30:00,07:30 AM,SFO,HYD,11616-10075-2408101315-2408110105--32090,3,FRA,BOM,500,https://logos.skyscnr.com/images/airlines/favicon/LH.png,Lufthansa,2,8,20,01:15 PM,01:05 AM,"('2024-08-10T13:15:00',)","('2024-08-11T01:05:00',)",756,Lufthansa
12371-2406192025--31799-2-16216-2406201605|16216-2408091440--32090-2-12371-2408110730,469,"$2,162",0.254802,16216-2408091440--32090-2-12371-2408110730,2,28,20,"('2024-08-09T14:40:00',)",1700,02:40 PM,2024-08-11T07:30:00,07:30 AM,SFO,HYD,10075-12371-2408110600-2408110730--32090,4,BOM,HYD,90,https://logos.skyscnr.com/images/airlines/favicon/LH.png,Lufthansa,2,1,30,06:00 AM,07:30 AM,"('2024-08-11T06:00:00',)","('2024-08-11T07:30:00',)",5314,Lufthansa
"12371-2406191705--32672,-32480,-32222-2-16216-2406201300|16216-2408091920--32480-1-12371-2408110520",470,"$2,440",0.253378,"12371-2406191705--32672,-32480,-32222-2-16216-2406201300",1,32,25,"('2024-06-19T17:05:00',)",1945,05:05 PM,2024-06-20T13:00:00,01:00 PM,HYD,SFO,12371-10075-2406191705-2406191830--32672,2,HYD,BOM,85,https://logos.skyscnr.com/images/airlines/favicon/AI.png,Air India,2,1,25,05:05 PM,06:30 PM,"('2024-06-19T17:05:00',)","('2024-06-19T18:30:00',)",652,Air India
"12371-2406191705--32672,-32480,-32222-2-16216-2406201300|16216-2408091920--32480-1-12371-2408110520",470,"$2,440",0.253378,"12371-2406191705--32672,-32480,-32222-2-16216-2406201300",1,32,25,"('2024-06-19T17:05:00',)",1945,05:05 PM,2024-06-20T13:00:00,01:00 PM,HYD,SFO,10075-13554-2406200140-2406200655--32480,3,BOM,LHR,585,https://logos.skyscnr.com/images/airlines/favicon/AI.png,Air India,2,9,45,01:40 AM,06:55 AM,"('2024-06-20T01:40:00',)","('2024-06-20T06:55:00',)",138,British Airways
"12371-2406191705--32672,-32480,-32222-2-16216-2406201300|16216-2408091920--32480-1-12371-2408110520",470,"$2,440",0.253378,"12371-2406191705--32672,-32480,-32222-2-16216-2406201300",1,32,25,"('2024-06-19T17:05:00',)",1945,05:05 PM,2024-06-20T13:00:00,01:00 PM,HYD,SFO,13554-16216-2406200955-2406201300--32222,4,LHR,SFO,665,https://logos.skyscnr.com/images/airlines/favicon/AI.png,Air India,2,11,5,09:55 AM,01:00 PM,"('2024-06-20T09:55:00',)","('2024-06-20T13:00:00',)",7443,Iberia
"12371-2406191705--32672,-32480,-32222-2-16216-2406201300|16216-2408091920--32480-1-12371-2408110520",470,"$2,440",0.253378,16216-2408091920--32480-1-12371-2408110520,2,21,30,"('2024-08-09T19:20:00',)",1290,07:20 PM,2024-08-11T05:20:00,05:20 AM,SFO,HYD,16216-13554-2408091920-2408101350--32480,2,SFO,LHR,630,https://logos.skyscnr.com/images/airlines/favicon/BA.png,British Airways,1,10,30,07:20 PM,01:50 PM,"('2024-08-09T19:20:00',)","('2024-08-10T13:50:00',)",286,British Airways
"12371-2406191705--32672,-32480,-32222-2-16216-2406201300|16216-2408091920--32480-1-12371-2408110520",470,"$2,440",0.253378,16216-2408091920--32480-1-12371-2408110520,2,21,30,"('2024-08-09T19:20:00',)",1290,07:20 PM,2024-08-11T05:20:00,05:20 AM,SFO,HYD,13554-12371-2408101505-2408110520--32480,3,LHR,HYD,585,https://logos.skyscnr.com/images/airlines/favicon/BA.png,British Airways,1,9,45,03:05 PM,05:20 AM,"('2024-08-10T15:05:00',)","('2024-08-11T05:20:00',)",277,British Airways
12371-2406191325--32184-2-16216-2406200945|16216-2408092235--32090-2-12371-2408120120,471,"$1,854",0.252958,12371-2406191325--32184-2-16216-2406200945,1,32,50,"('2024-06-19T13:25:00',)",1970,01:25 PM,2024-06-20T09:45:00,09:45 AM,HYD,SFO,12371-10957-2406191325-2406191535--32184,2,HYD,DEL,130,https://logos.skyscnr.com/images/airlines/favicon/JL.png,Japan Airlines,2,2,10,01:25 PM,03:35 PM,"('2024-06-19T13:25:00',)","('2024-06-19T15:35:00',)",5294,Japan Airlines
12371-2406191325--32184-2-16216-2406200945|16216-2408092235--32090-2-12371-2408120120,471,"$1,854",0.252958,12371-2406191325--32184-2-16216-2406200945,1,32,50,"('2024-06-19T13:25:00',)",1970,01:25 PM,2024-06-20T09:45:00,09:45 AM,HYD,SFO,10957-12234-2406191905-2406200645--32184,3,DEL,HND,490,https://logos.skyscnr.com/images/airlines/favicon/JL.png,Japan Airlines,2,8,10,07:05 PM,06:45 AM,"('2024-06-19T19:05:00',)","('2024-06-20T06:45:00',)",30,Japan Airlines
12371-2406191325--32184-2-16216-2406200945|16216-2408092235--32090-2-12371-2408120120,471,"$1,854",0.252958,12371-2406191325--32184-2-16216-2406200945,1,32,50,"('2024-06-19T13:25:00',)",1970,01:25 PM,2024-06-20T09:45:00,09:45 AM,HYD,SFO,12234-16216-2406201625-2406200945--32184,4,HND,SFO,560,https://logos.skyscnr.com/images/airlines/favicon/JL.png,Japan Airlines,2,9,20,04:25 PM,09:45 AM,"('2024-06-20T16:25:00',)","('2024-06-20T09:45:00',)",2,Japan Airlines
12371-2406191325--32184-2-16216-2406200945|16216-2408092235--32090-2-12371-2408120120,471,"$1,854",0.252958,16216-2408092235--32090-2-12371-2408120120,2,38,15,"('2024-08-09T22:35:00',)",2295,10:35 PM,2024-08-12T01:20:00,01:20 AM,SFO,HYD,16216-13416-2408092235-2408100015--32090,2,SFO,LAX,100,https://logos.skyscnr.com/images/airlines/favicon/LH.png,Lufthansa,2,1,40,10:35 PM,12:15 AM,"('2024-08-09T22:35:00',)","('2024-08-10T00:15:00',)",7498,Lufthansa
12371-2406191325--32184-2-16216-2406200945|16216-2408092235--32090-2-12371-2408120120,471,"$1,854",0.252958,16216-2408092235--32090-2-12371-2408120120,2,38,15,"('2024-08-09T22:35:00',)",2295,10:35 PM,2024-08-12T01:20:00,01:20 AM,SFO,HYD,13416-11616-2408101455-2408111045--32090,3,LAX,FRA,650,https://logos.skyscnr.com/images/airlines/favicon/LH.png,Lufthansa,2,10,50,02:55 PM,10:45 AM,"('2024-08-10T14:55:00',)","('2024-08-11T10:45:00',)",457,Lufthansa
12371-2406191325--32184-2-16216-2406200945|16216-2408092235--32090-2-12371-2408120120,471,"$1,854",0.252958,16216-2408092235--32090-2-12371-2408120120,2,38,15,"('2024-08-09T22:35:00',)",2295,10:35 PM,2024-08-12T01:20:00,01:20 AM,SFO,HYD,11616-12371-2408111305-2408120120--32090,4,FRA,HYD,525,https://logos.skyscnr.com/images/airlines/favicon/LH.png,Lufthansa,2,8,45,01:05 PM,01:20 AM,"('2024-08-11T13:05:00',)","('2024-08-12T01:20:00',)",752,Lufthansa
"12371-2406192135--31435,-32456-2-16216-2406202245|16216-2408090145--32456,-31435-2-12371-2408110740",472,"$1,667",0.252808,"12371-2406192135--31435,-32456-2-16216-2406202245",1,37,40,"('2024-06-19T21:35:00',)",2260,09:35 PM,2024-06-20T22:45:00,10:45 PM,HYD,SFO,12371-10075-2406192135-2406192300--31435,2,HYD,BOM,85,https://logos.skyscnr.com/images/airlines/favicon/IK.png,Vistara,2,1,25,09:35 PM,11:00 PM,"('2024-06-19T21:35:00',)","('2024-06-19T23:00:00',)",876,Vistara
"12371-2406192135--31435,-32456-2-16216-2406202245|16216-2408090145--32456,-31435-2-12371-2408110740",472,"$1,667",0.252808,"12371-2406192135--31435,-32456-2-16216-2406202245",1,37,40,"('2024-06-19T21:35:00',)",2260,09:35 PM,2024-06-20T22:45:00,10:45 PM,HYD,SFO,10075-12191-2406200125-2406200950--32456,3,BOM,HKG,355,https://logos.skyscnr.com/images/airlines/favicon/IK.png,Vistara,2,5,55,01:25 AM,09:50 AM,"('2024-06-20T01:25:00',)","('2024-06-20T09:50:00',)",660,Cathay Pacific
"12371-2406192135--31435,-32456-2-16216-2406202245|16216-2408090145--32456,-31435-2-12371-2408110740",472,"$1,667",0.252808,"12371-2406192135--31435,-32456-2-16216-2406202245",1,37,40,"('2024-06-19T21:35:00',)",2260,09:35 PM,2024-06-20T22:45:00,10:45 PM,HYD,SFO,12191-16216-2406210050-2406202245--32456,4,HKG,SFO,775,https://logos.skyscnr.com/images/airlines/favicon/IK.png,Vistara,2,12,55,12:50 AM,10:45 PM,"('2024-06-21T00:50:00',)","('2024-06-20T22:45:00',)",872,Cathay Pacific
"12371-2406192135--31435,-32456-2-16216-2406202245|16216-2408090145--32456,-31435-2-12371-2408110740",472,"$1,667",0.252808,"16216-2408090145--32456,-31435-2-12371-2408110740",2,41,25,"('2024-08-09T01:45:00',)",2485,01:45 AM,2024-08-11T07:40:00,07:40 AM,SFO,HYD,16216-12191-2408090145-2408100650--32456,2,SFO,HKG,845,https://logos.skyscnr.com/images/airlines/favicon/CX.png,Cathay Pacific,2,14,5,01:45 AM,06:50 AM,"('2024-08-09T01:45:00',)","('2024-08-10T06:50:00',)",851,Cathay Pacific
"12371-2406192135--31435,-32456-2-16216-2406202245|16216-2408090145--32456,-31435-2-12371-2408110740",472,"$1,667",0.252808,"16216-2408090145--32456,-31435-2-12371-2408110740",2,41,25,"('2024-08-09T01:45:00',)",2485,01:45 AM,2024-08-11T07:40:00,07:40 AM,SFO,HYD,12191-10075-2408102045-2408110020--32456,3,HKG,BOM,365,https://logos.skyscnr.com/images/airlines/favicon/CX.png,Cathay Pacific,2,6,5,08:45 PM,12:20 AM,"('2024-08-10T20:45:00',)","('2024-08-11T00:20:00',)",663,Cathay Pacific
"12371-2406192135--31435,-32456-2-16216-2406202245|16216-2408090145--32456,-31435-2-12371-2408110740",472,"$1,667",0.252808,"16216-2408090145--32456,-31435-2-12371-2408110740",2,41,25,"('2024-08-09T01:45:00',)",2485,01:45 AM,2024-08-11T07:40:00,07:40 AM,SFO,HYD,10075-12371-2408110615-2408110740--31435,4,BOM,HYD,85,https://logos.skyscnr.com/images/airlines/favicon/CX.png,Cathay Pacific,2,1,25,06:15 AM,07:40 AM,"('2024-08-11T06:15:00',)","('2024-08-11T07:40:00',)",873,Vistara
12371-2406191140--31876-2-16216-2406201556|16216-2408090840--31876-2-12371-2408111050,473,"$1,685",0.25218,12371-2406191140--31876-2-16216-2406201556,1,40,46,"('2024-06-19T11:40:00',)",2446,11:40 AM,2024-06-20T15:56:00,03:56 PM,HYD,SFO,12371-16292-2406191140-2406191900--31876,2,HYD,SIN,290,https://logos.skyscnr.com/images/airlines/favicon/SQ.png,Singapore Airlines,2,4,50,11:40 AM,07:00 PM,"('2024-06-19T11:40:00',)","('2024-06-19T19:00:00',)",519,Singapore Airlines
12371-2406191140--31876-2-16216-2406201556|16216-2408090840--31876-2-12371-2408111050,473,"$1,685",0.25218,12371-2406191140--31876-2-16216-2406201556,1,40,46,"('2024-06-19T11:40:00',)",2446,11:40 AM,2024-06-20T15:56:00,03:56 PM,HYD,SFO,16292-13416-2406192045-2406192140--31876,3,SIN,LAX,955,https://logos.skyscnr.com/images/airlines/favicon/SQ.png,Singapore Airlines,2,15,55,08:45 PM,09:40 PM,"('2024-06-19T20:45:00',)","('2024-06-19T21:40:00',)",38,Singapore Airlines
12371-2406191140--31876-2-16216-2406201556|16216-2408090840--31876-2-12371-2408111050,473,"$1,685",0.25218,12371-2406191140--31876-2-16216-2406201556,1,40,46,"('2024-06-19T11:40:00',)",2446,11:40 AM,2024-06-20T15:56:00,03:56 PM,HYD,SFO,13416-16216-2406201430-2406201556--31876,4,LAX,SFO,86,https://logos.skyscnr.com/images/airlines/favicon/SQ.png,Singapore Airlines,2,1,26,02:30 PM,03:56 PM,"('2024-06-20T14:30:00',)","('2024-06-20T15:56:00',)",1339,Singapore Airlines
12371-2406191140--31876-2-16216-2406201556|16216-2408090840--31876-2-12371-2408111050,473,"$1,685",0.25218,16216-2408090840--31876-2-12371-2408111050,2,37,40,"('2024-08-09T08:40:00',)",2260,08:40 AM,2024-08-11T10:50:00,10:50 AM,SFO,HYD,16216-13416-2408090840-2408091016--31876,2,SFO,LAX,96,https://logos.skyscnr.com/images/airlines/favicon/SQ.png,Singapore Airlines,2,1,36,08:40 AM,10:16 AM,"('2024-08-09T08:40:00',)","('2024-08-09T10:16:00',)",1337,Singapore Airlines
12371-2406191140--31876-2-16216-2406201556|16216-2408090840--31876-2-12371-2408111050,473,"$1,685",0.25218,16216-2408090840--31876-2-12371-2408111050,2,37,40,"('2024-08-09T08:40:00',)",2260,08:40 AM,2024-08-11T10:50:00,10:50 AM,SFO,HYD,13416-16292-2408092340-2408110750--31876,3,LAX,SIN,1030,https://logos.skyscnr.com/images/airlines/favicon/SQ.png,Singapore Airlines,2,17,10,11:40 PM,07:50 AM,"('2024-08-09T23:40:00',)","('2024-08-11T07:50:00',)",37,Singapore Airlines
12371-2406191140--31876-2-16216-2406201556|16216-2408090840--31876-2-12371-2408111050,473,"$1,685",0.25218,16216-2408090840--31876-2-12371-2408111050,2,37,40,"('2024-08-09T08:40:00',)",2260,08:40 AM,2024-08-11T10:50:00,10:50 AM,SFO,HYD,16292-12371-2408110845-2408111050--31876,4,SIN,HYD,275,https://logos.skyscnr.com/images/airlines/favicon/SQ.png,Singapore Airlines,2,4,35,08:45 AM,10:50 AM,"('2024-08-11T08:45:00',)","('2024-08-11T10:50:00',)",518,Singapore Airlines
12371-2406190435--32348-1-16216-2406191400|16216-2408091832--32348-2-12371-2408120305,474,"$2,013",0.251015,12371-2406190435--32348-1-16216-2406191400,1,21,55,"('2024-06-19T04:35:00',)",1315,04:35 AM,2024-06-19T14:00:00,02:00 PM,HYD,SFO,12371-11182-2406190435-2406190640--32348,2,HYD,DXB,215,https://logos.skyscnr.com/images/airlines/favicon/EK.png,Emirates,1,3,35,04:35 AM,06:40 AM,"('2024-06-19T04:35:00',)","('2024-06-19T06:40:00',)",525,Emirates
12371-2406190435--32348-1-16216-2406191400|16216-2408091832--32348-2-12371-2408120305,474,"$2,013",0.251015,12371-2406190435--32348-1-16216-2406191400,1,21,55,"('2024-06-19T04:35:00',)",1315,04:35 AM,2024-06-19T14:00:00,02:00 PM,HYD,SFO,11182-16216-2406190910-2406191400--32348,3,DXB,SFO,950,https://logos.skyscnr.com/images/airlines/favicon/EK.png,Emirates,1,15,50,09:10 AM,02:00 PM,"('2024-06-19T09:10:00',)","('2024-06-19T14:00:00',)",225,Emirates
12371-2406190435--32348-1-16216-2406191400|16216-2408091832--32348-2-12371-2408120305,474,"$2,013",0.251015,16216-2408091832--32348-2-12371-2408120305,2,44,3,"('2024-08-09T18:32:00',)",2643,06:32 PM,2024-08-12T03:05:00,03:05 AM,SFO,HYD,16216-12389-2408091832-2408100026--32348,2,SFO,IAH,234,https://logos.skyscnr.com/images/airlines/favicon/EK.png,Emirates,2,3,54,06:32 PM,12:26 AM,"('2024-08-09T18:32:00',)","('2024-08-10T00:26:00',)",6365,Emirates
12371-2406190435--32348-1-16216-2406191400|16216-2408091832--32348-2-12371-2408120305,474,"$2,013",0.251015,16216-2408091832--32348-2-12371-2408120305,2,44,3,"('2024-08-09T18:32:00',)",2643,06:32 PM,2024-08-12T03:05:00,03:05 AM,SFO,HYD,12389-11182-2408101955-2408111945--32348,3,IAH,DXB,890,https://logos.skyscnr.com/images/airlines/favicon/EK.png,Emirates,2,14,50,07:55 PM,07:45 PM,"('2024-08-10T19:55:00',)","('2024-08-11T19:45:00',)",212,Emirates
12371-2406190435--32348-1-16216-2406191400|16216-2408091832--32348-2-12371-2408120305,474,"$2,013",0.251015,16216-2408091832--32348-2-12371-2408120305,2,44,3,"('2024-08-09T18:32:00',)",2643,06:32 PM,2024-08-12T03:05:00,03:05 AM,SFO,HYD,11182-12371-2408112200-2408120305--32348,4,DXB,HYD,215,https://logos.skyscnr.com/images/airlines/favicon/EK.png,Emirates,2,3,35,10:00 PM,03:05 AM,"('2024-08-11T22:00:00',)","('2024-08-12T03:05:00',)",524,Emirates
12371-2406190310--32090-2-16216-2406191900|16216-2408092105--32090-2-12371-2408120120,475,"$1,969",0.248643,12371-2406190310--32090-2-16216-2406191900,1,28,20,"('2024-06-19T03:10:00',)",1700,03:10 AM,2024-06-19T19:00:00,07:00 PM,HYD,SFO,12371-11616-2406190310-2406190850--32090,2,HYD,FRA,550,https://logos.skyscnr.com/images/airlines/favicon/LH.png,Lufthansa,2,9,10,03:10 AM,08:50 AM,"('2024-06-19T03:10:00',)","('2024-06-19T08:50:00',)",753,Lufthansa
12371-2406190310--32090-2-16216-2406191900|16216-2408092105--32090-2-12371-2408120120,475,"$1,969",0.248643,12371-2406190310--32090-2-16216-2406191900,1,28,20,"('2024-06-19T03:10:00',)",1700,03:10 AM,2024-06-19T19:00:00,07:00 PM,HYD,SFO,11616-14385-2406191015-2406191110--32090,3,FRA,MUC,55,https://logos.skyscnr.com/images/airlines/favicon/LH.png,Lufthansa,2,0,55,10:15 AM,11:10 AM,"('2024-06-19T10:15:00',)","('2024-06-19T11:10:00',)",100,Lufthansa
12371-2406190310--32090-2-16216-2406191900|16216-2408092105--32090-2-12371-2408120120,475,"$1,969",0.248643,12371-2406190310--32090-2-16216-2406191900,1,28,20,"('2024-06-19T03:10:00',)",1700,03:10 AM,2024-06-19T19:00:00,07:00 PM,HYD,SFO,14385-16216-2406191625-2406191900--32090,4,MUC,SFO,695,https://logos.skyscnr.com/images/airlines/favicon/LH.png,Lufthansa,2,11,35,04:25 PM,07:00 PM,"('2024-06-19T16:25:00',)","('2024-06-19T19:00:00',)",458,Lufthansa
12371-2406190310--32090-2-16216-2406191900|16216-2408092105--32090-2-12371-2408120120,475,"$1,969",0.248643,16216-2408092105--32090-2-12371-2408120120,2,39,45,"('2024-08-09T21:05:00',)",2385,09:05 PM,2024-08-12T01:20:00,01:20 AM,SFO,HYD,16216-14385-2408092105-2408101705--32090,2,SFO,MUC,660,https://logos.skyscnr.com/images/airlines/favicon/LH.png,Lufthansa,2,11,0,09:05 PM,05:05 PM,"('2024-08-09T21:05:00',)","('2024-08-10T17:05:00',)",459,Lufthansa
12371-2406190310--32090-2-16216-2406191900|16216-2408092105--32090-2-12371-2408120120,475,"$1,969",0.248643,16216-2408092105--32090-2-12371-2408120120,2,39,45,"('2024-08-09T21:05:00',)",2385,09:05 PM,2024-08-12T01:20:00,01:20 AM,SFO,HYD,14385-11616-2408101800-2408101900--32090,3,MUC,FRA,60,https://logos.skyscnr.com/images/airlines/favicon/LH.png,Lufthansa,2,1,0,06:00 PM,07:00 PM,"('2024-08-10T18:00:00',)","('2024-08-10T19:00:00',)",117,Lufthansa
12371-2406190310--32090-2-16216-2406191900|16216-2408092105--32090-2-12371-2408120120,475,"$1,969",0.248643,16216-2408092105--32090-2-12371-2408120120,2,39,45,"('2024-08-09T21:05:00',)",2385,09:05 PM,2024-08-12T01:20:00,01:20 AM,SFO,HYD,11616-12371-2408111305-2408120120--32090,4,FRA,HYD,525,https://logos.skyscnr.com/images/airlines/favicon/LH.png,Lufthansa,2,8,45,01:05 PM,01:20 AM,"('2024-08-11T13:05:00',)","('2024-08-12T01:20:00',)",752,Lufthansa
12371-2406191140--31876-3-16216-2406201848|16216-2408091859--31876-2-12371-2408111050,476,"$1,896",0.24771,12371-2406191140--31876-3-16216-2406201848,1,43,38,"('2024-06-19T11:40:00',)",2618,11:40 AM,2024-06-20T18:48:00,06:48 PM,HYD,SFO,12371-16292-2406191140-2406191900--31876,2,HYD,SIN,290,https://logos.skyscnr.com/images/airlines/favicon/SQ.png,Singapore Airlines,3,4,50,11:40 AM,07:00 PM,"('2024-06-19T11:40:00',)","('2024-06-19T19:00:00',)",519,Singapore Airlines
12371-2406191140--31876-3-16216-2406201848|16216-2408091859--31876-2-12371-2408111050,476,"$1,896",0.24771,12371-2406191140--31876-3-16216-2406201848,1,43,38,"('2024-06-19T11:40:00',)",2618,11:40 AM,2024-06-20T18:48:00,06:48 PM,HYD,SFO,16292-14788-2406200925-2406201730--31876,3,SIN,NRT,425,https://logos.skyscnr.com/images/airlines/favicon/SQ.png,Singapore Airlines,3,7,5,09:25 AM,05:30 PM,"('2024-06-20T09:25:00',)","('2024-06-20T17:30:00',)",12,Singapore Airlines
12371-2406191140--31876-3-16216-2406201848|16216-2408091859--31876-2-12371-2408111050,476,"$1,896",0.24771,12371-2406191140--31876-3-16216-2406201848,1,43,38,"('2024-06-19T11:40:00',)",2618,11:40 AM,2024-06-20T18:48:00,06:48 PM,HYD,SFO,14788-13416-2406201840-2406201250--31876,4,NRT,LAX,610,https://logos.skyscnr.com/images/airlines/favicon/SQ.png,Singapore Airlines,3,10,10,06:40 PM,12:50 PM,"('2024-06-20T18:40:00',)","('2024-06-20T12:50:00',)",12,Singapore Airlines
12371-2406191140--31876-3-16216-2406201848|16216-2408091859--31876-2-12371-2408111050,476,"$1,896",0.24771,12371-2406191140--31876-3-16216-2406201848,1,43,38,"('2024-06-19T11:40:00',)",2618,11:40 AM,2024-06-20T18:48:00,06:48 PM,HYD,SFO,13416-16216-2406201726-2406201848--31876,5,LAX,SFO,82,https://logos.skyscnr.com/images/airlines/favicon/SQ.png,Singapore Airlines,3,1,22,05:26 PM,06:48 PM,"('2024-06-20T17:26:00',)","('2024-06-20T18:48:00',)",1342,Singapore Airlines
12371-2406191140--31876-3-16216-2406201848|16216-2408091859--31876-2-12371-2408111050,476,"$1,896",0.24771,16216-2408091859--31876-2-12371-2408111050,2,27,21,"('2024-08-09T18:59:00',)",1641,06:59 PM,2024-08-11T10:50:00,10:50 AM,SFO,HYD,16216-13416-2408091859-2408092028--31876,2,SFO,LAX,89,https://logos.skyscnr.com/images/airlines/favicon/SQ.png,Singapore Airlines,2,1,29,06:59 PM,08:28 PM,"('2024-08-09T18:59:00',)","('2024-08-09T20:28:00',)",1398,Singapore Airlines
12371-2406191140--31876-3-16216-2406201848|16216-2408091859--31876-2-12371-2408111050,476,"$1,896",0.24771,16216-2408091859--31876-2-12371-2408111050,2,27,21,"('2024-08-09T18:59:00',)",1641,06:59 PM,2024-08-11T10:50:00,10:50 AM,SFO,HYD,13416-16292-2408092340-2408110750--31876,3,LAX,SIN,1030,https://logos.skyscnr.com/images/airlines/favicon/SQ.png,Singapore Airlines,2,17,10,11:40 PM,07:50 AM,"('2024-08-09T23:40:00',)","('2024-08-11T07:50:00',)",37,Singapore Airlines
12371-2406191140--31876-3-16216-2406201848|16216-2408091859--31876-2-12371-2408111050,476,"$1,896",0.24771,16216-2408091859--31876-2-12371-2408111050,2,27,21,"('2024-08-09T18:59:00',)",1641,06:59 PM,2024-08-11T10:50:00,10:50 AM,SFO,HYD,16292-12371-2408110845-2408111050--31876,4,SIN,HYD,275,https://logos.skyscnr.com/images/airlines/favicon/SQ.png,Singapore Airlines,2,4,35,08:45 AM,10:50 AM,"('2024-08-11T08:45:00',)","('2024-08-11T10:50:00',)",518,Singapore Airlines
12371-2406192300--31876-3-16216-2406210726|16216-2408091859--31876-2-12371-2408111050,477,"$1,896",0.243255,12371-2406192300--31876-3-16216-2406210726,1,44,56,"('2024-06-19T23:00:00',)",2696,11:00 PM,2024-06-21T07:26:00,07:26 AM,HYD,SFO,12371-16292-2406192300-2406200610--31876,2,HYD,SIN,280,https://logos.skyscnr.com/images/airlines/favicon/SQ.png,Singapore Airlines,3,4,40,11:00 PM,06:10 AM,"('2024-06-19T23:00:00',)","('2024-06-20T06:10:00',)",523,Singapore Airlines
12371-2406192300--31876-3-16216-2406210726|16216-2408091859--31876-2-12371-2408111050,477,"$1,896",0.243255,12371-2406192300--31876-3-16216-2406210726,1,44,56,"('2024-06-19T23:00:00',)",2696,11:00 PM,2024-06-21T07:26:00,07:26 AM,HYD,SFO,16292-14788-2406200925-2406201730--31876,3,SIN,NRT,425,https://logos.skyscnr.com/images/airlines/favicon/SQ.png,Singapore Airlines,3,7,5,09:25 AM,05:30 PM,"('2024-06-20T09:25:00',)","('2024-06-20T17:30:00',)",12,Singapore Airlines
12371-2406192300--31876-3-16216-2406210726|16216-2408091859--31876-2-12371-2408111050,477,"$1,896",0.243255,12371-2406192300--31876-3-16216-2406210726,1,44,56,"('2024-06-19T23:00:00',)",2696,11:00 PM,2024-06-21T07:26:00,07:26 AM,HYD,SFO,14788-13416-2406201840-2406201250--31876,4,NRT,LAX,610,https://logos.skyscnr.com/images/airlines/favicon/SQ.png,Singapore Airlines,3,10,10,06:40 PM,12:50 PM,"('2024-06-20T18:40:00',)","('2024-06-20T12:50:00',)",12,Singapore Airlines
12371-2406192300--31876-3-16216-2406210726|16216-2408091859--31876-2-12371-2408111050,477,"$1,896",0.243255,12371-2406192300--31876-3-16216-2406210726,1,44,56,"('2024-06-19T23:00:00',)",2696,11:00 PM,2024-06-21T07:26:00,07:26 AM,HYD,SFO,13416-16216-2406210600-2406210726--31876,5,LAX,SFO,86,https://logos.skyscnr.com/images/airlines/favicon/SQ.png,Singapore Airlines,3,1,26,06:00 AM,07:26 AM,"('2024-06-21T06:00:00',)","('2024-06-21T07:26:00',)",1344,Singapore Airlines
